year,round,branch,category,quota,opening_rank,closing_rank
2025,Round 1,ELECTRONICS ENGG.,BC,Home State,44871,50144
2025,Round 1,ELECTRONICS ENGG.,BC(PH),Home State,749654,749654
2025,Round 1,ELECTRONICS ENGG.,EWS(GIRL),Home State,49713,49713
2025,Round 1,ELECTRONICS ENGG.,EWS,Home State,43363,46624
2025,Round 1,ELECTRONICS ENGG.,EWS(PH),Home State,1219758,1219758
2025,Round 1,ELECTRONICS ENGG.,OPEN(AF),Home State,45809,53020
2025,Round 1,ELECTRONICS ENGG.,OPEN(FF),Home State,98748,98748
2025,Round 1,ELECTRONICS ENGG.,OPEN GIRL,Home State,33871,48371
2025,Round 1,ELECTRONICS ENGG.,OPEN,Home State,23433,40982
2025,Round 1,ELECTRONICS ENGG.,OPEN(PH),Home State,404611,404611
2025,Round 1,ELECTRONICS ENGG.,SC(AF),Home State,291628,291628
2025,Round 1,ELECTRONICS ENGG.,SC(GIRL),Home State,206825,238538
2025,Round 1,ELECTRONICS ENGG.,SC,Home State,104147,169555
2025,Round 1,ELECTRONICS ENGG.,SC(PH),Home State,843231,843231
2025,Round 1,ELECTRONICS ENGG.,ST(GIRL),Home State,537059,537059
2025,Round 1,ELECTRONICS ENGG.,ST,Home State,276638,276638
2025,Round 1,ELECTRONICS ENGG. (TFW),OPEN (TF),Home State,39236,40656
2025,Round 1,MECHANICAL ENGG.,BC,All India,54522,54522
2025,Round 1,MECHANICAL ENGG.,OPEN,All India,29990,29990
2025,Round 1,MECHANICAL ENGG.,SC,All India,30200,30200
2025,Round 1,MECHANICAL ENGG.,BC(AF),Home State,82206,82206
2025,Round 1,MECHANICAL ENGG.,BC(GIRL),Home State,67857,77804
2025,Round 1,MECHANICAL ENGG.,BC,Home State,54981,65402
2025,Round 1,MECHANICAL ENGG.,BC(PH),Home State,1239178,1239178
2025,Round 1,MECHANICAL ENGG.,EWS(AF),Home State,114428,114428
2025,Round 1,MECHANICAL ENGG.,EWS(GIRL),Home State,69074,69074
2025,Round 1,MECHANICAL ENGG.,EWS,Home State,57543,64257
2025,Round 1,MECHANICAL ENGG.,OPEN(AF),Home State,67818,67818
2025,Round 1,MECHANICAL ENGG.,OPEN GIRL,Home State,53923,67072
2025,Round 1,MECHANICAL ENGG.,OPEN,Home State,43876,53276
2025,Round 1,MECHANICAL ENGG.,OPEN(PH),Home State,982476,1047913
2025,Round 1,MECHANICAL ENGG.,SC(AF),Home State,474811,474811
2025,Round 1,MECHANICAL ENGG.,SC(GIRL),Home State,241058,255542
2025,Round 1,MECHANICAL ENGG.,SC,Home State,170031,200387
2025,Round 1,MECHANICAL ENGG.,ST,Home State,317740,317740
2025,Round 1,MECHANICAL ENGG. (TFW),OPEN (TF),Home State,40804,52339
2025,Round 1,CHEMICAL ENGG.,BC,All India,61429,61429
2025,Round 1,CHEMICAL ENGG.,OPEN,All India,37794,38484
2025,Round 1,CHEMICAL ENGG.,BC(AF),Home State,86105,86105
2025,Round 1,CHEMICAL ENGG.,BC(GIRL),Home State,64621,84415
2025,Round 1,CHEMICAL ENGG.,BC,Home State,58914,69488
2025,Round 1,CHEMICAL ENGG.,EWS(GIRL),Home State,66089,66575
2025,Round 1,CHEMICAL ENGG.,EWS,Home State,58943,63453
2025,Round 1,CHEMICAL ENGG.,EWS(PH),Home State,925387,925387
2025,Round 1,CHEMICAL ENGG.,OPEN(AF),Home State,67003,67003
2025,Round 1,CHEMICAL ENGG.,OPEN(FF),Home State,390277,390277
2025,Round 1,CHEMICAL ENGG.,OPEN GIRL,Home State,56461,63228
2025,Round 1,CHEMICAL ENGG.,OPEN,Home State,42601,58197
2025,Round 1,CHEMICAL ENGG.,OPEN(PH),Home State,841568,918932
2025,Round 1,CHEMICAL ENGG.,SC(AF),Home State,303956,303956
2025,Round 1,CHEMICAL ENGG.,SC(GIRL),Home State,192215,251102
2025,Round 1,CHEMICAL ENGG.,SC,Home State,195617,212919
2025,Round 1,CHEMICAL ENGG.,SC(PH),Home State,1051172,1051172
2025,Round 1,CHEMICAL ENGG.,ST,Home State,361174,361174
2025,Round 1,CHEMICAL ENGG. (TFW),OPEN (TF),Home State,53906,55792
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),BC,All India,66624,66624
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN,All India,38210,38210
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),SC,All India,339078,339078
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),BC(GIRL),Home State,109098,116923
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),BC,Home State,85534,112391
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),EWS(GIRL),Home State,95966,95966
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),EWS,Home State,85864,101250
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN(AF),Home State,98367,98367
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN GIRL,Home State,76507,84706
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN,Home State,60577,81275
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN(PH),Home State,1261057,1261057
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),SC(AF),Home State,567642,567642
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),SC(GIRL),Home State,271767,307312
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),SC,Home State,224574,266060
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),ST,Home State,362924,362924
2025,Round 1,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.) (TFW),OPEN (TF),Home State,73150,90109
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC,All India,61549,61549
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN,All India,45208,45208
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),SC,All India,329997,329997
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC(AF),Home State,136729,136729
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC(GIRL),Home State,107382,130903
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),BC,Home State,89902,100086
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),EWS(GIRL),Home State,121750,121750
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),EWS,Home State,89571,103284
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN(AF),Home State,115410,125453
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN GIRL,Home State,67842,104360
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN,Home State,60792,87867
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),OPEN(PH),Home State,1109200,1109200
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),SC(AF),Home State,629298,629298
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),SC(GIRL),Home State,278521,324154
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),SC,Home State,213922,303417
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),ST,Home State,416322,416322
2025,Round 1,CHEMICAL TECHNOLOGY (OIL TECHNOLOGY) (TFW),OPEN (TF),Home State,72926,77026
2025,Round 1,INFORMATION TECHNOLOGY,BC,All India,42517,42517
2025,Round 1,INFORMATION TECHNOLOGY,OPEN,All India,20347,20844
2025,Round 1,INFORMATION TECHNOLOGY,BC(AF),Home State,63346,63346
2025,Round 1,INFORMATION TECHNOLOGY,BC(GIRL),Home State,49893,52066
2025,Round 1,INFORMATION TECHNOLOGY,BC,Home State,40819,44675
2025,Round 1,INFORMATION TECHNOLOGY,BC(PH),Home State,615202,615202
2025,Round 1,INFORMATION TECHNOLOGY,EWS(GIRL),Home State,43555,43746
2025,Round 1,INFORMATION TECHNOLOGY,EWS,Home State,36887,39853
2025,Round 1,INFORMATION TECHNOLOGY,EWS(PH),Home State,918850,918850
2025,Round 1,INFORMATION TECHNOLOGY,OPEN(AF),Home State,42957,42957
2025,Round 1,INFORMATION TECHNOLOGY,OPEN(FF),Home State,76135,76135
2025,Round 1,INFORMATION TECHNOLOGY,OPEN GIRL,Home State,36591,42973
2025,Round 1,INFORMATION TECHNOLOGY,OPEN,Home State,30729,36076
2025,Round 1,INFORMATION TECHNOLOGY,OPEN(PH),Home State,248365,248365
2025,Round 1,INFORMATION TECHNOLOGY,SC(AF),Home State,179171,179171
2025,Round 1,INFORMATION TECHNOLOGY,SC(GIRL),Home State,189894,205366
2025,Round 1,INFORMATION TECHNOLOGY,SC,Home State,140447,167749
2025,Round 1,INFORMATION TECHNOLOGY,ST(GIRL),Home State,309691,309691
2025,Round 1,INFORMATION TECHNOLOGY,ST,Home State,216792,216792
2025,Round 1,INFORMATION TECHNOLOGY (TFW),OPEN (TF),Home State,20469,28547
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN,All India,55808,59411
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),ST,All India,240965,240965
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),BC(AF),Home State,132552,132552
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),BC(GIRL),Home State,107616,110913
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),BC,Home State,91694,103031
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),EWS(GIRL),Home State,113158,113158
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),EWS,Home State,99413,104451
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN(AF),Home State,98028,98028
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN GIRL,Home State,79575,102398
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN,Home State,58829,90494
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),SC(GIRL),Home State,335895,342461
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),SC,Home State,212307,314114
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),ST(GIRL),Home State,594469,594469
2025,Round 1,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY) (TFW),OPEN (TF),Home State,78597,87182
2025,Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN,All India,61961,61961
2025,Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),BC(GIRL),Home State,111792,128309
2025,Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),BC,Home State,97389,112136
2025,Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),EWS(GIRL),Home State,119136,119136
2025,Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),EWS,Home State,106172,106172
2025,Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN(AF),Home State,125532,125532
2025,Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN GIRL,Home State,90623,109327
2025,Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN,Home State,71951,93752
2025,Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),SC,Home State,253956,307689
2025,Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),ST,Home State,545242,545242
2025,Round 1,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY) (TFW),OPEN (TF),Home State,78095,78095
2025,Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),BC,All India,71172,71172
2025,Round 1,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),OPEN,All India,41835,41835
2025,Round 2,INFORMATION TECHNOLOGY,BC,All India,51080,51080
2025,Round 2,INFORMATION TECHNOLOGY,OPEN,All India,24963,29264
2025,Round 2,INFORMATION TECHNOLOGY,BC(AF),Home State,66126,66126
2025,Round 2,INFORMATION TECHNOLOGY,BC(GIRL),Home State,64621,69150
2025,Round 2,INFORMATION TECHNOLOGY,BC,Home State,46019,51200
2025,Round 2,INFORMATION TECHNOLOGY,BC(PH),Home State,1193832,1193832
2025,Round 2,INFORMATION TECHNOLOGY,EWS(GIRL),Home State,50628,57493
2025,Round 2,INFORMATION TECHNOLOGY,EWS,Home State,45148,46624
2025,Round 2,INFORMATION TECHNOLOGY,EWS(PH),Home State,925387,925387
2025,Round 2,INFORMATION TECHNOLOGY,OPEN(AF),Home State,53020,53020
2025,Round 2,INFORMATION TECHNOLOGY,OPEN(FF),Home State,111047,111047
2025,Round 2,INFORMATION TECHNOLOGY,OPEN GIRL,Home State,43110,48780
2025,Round 2,INFORMATION TECHNOLOGY,OPEN,Home State,36887,44965
2025,Round 2,INFORMATION TECHNOLOGY,SC(AF),Home State,303956,303956
2025,Round 2,INFORMATION TECHNOLOGY,SC(GIRL),Home State,206825,241369
2025,Round 2,INFORMATION TECHNOLOGY,SC,Home State,169555,180493
2025,Round 2,INFORMATION TECHNOLOGY,ST(GIRL),Home State,418503,418503
2025,Round 2,INFORMATION TECHNOLOGY (TFW),OPEN (TF),Home State,35929,39847
2025,Round 2,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN,All India,81136,87115
2025,Round 2,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),BC(AF),Home State,139193,139193
2025,Round 2,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),BC(GIRL),Home State,129192,144984
2025,Round 2,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),BC,Home State,114945,129129
2025,Round 2,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),EWS(GIRL),Home State,131168,131168
2025,Round 2,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),EWS,Home State,108084,110039
2025,Round 2,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN(AF),Home State,133976,133976
2025,Round 2,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN GIRL,Home State,115924,128068
2025,Round 2,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),OPEN,Home State,92777,107826
2025,Round 2,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),SC(GIRL),Home State,350776,417203
2025,Round 2,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),SC,Home State,324771,340725
2025,Round 2,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),ST(GIRL),Home State,844577,844577
2025,Round 2,CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY) (TFW),OPEN (TF),Home State,97931,102398
2025,Round 2,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN,All India,79452,79452
2025,Round 2,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),BC(GIRL),Home State,145989,147377
2025,Round 2,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),BC,Home State,123012,135391
2025,Round 2,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),EWS(GIRL),Home State,137716,137716
2025,Round 2,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),EWS,Home State,116363,116363
2025,Round 2,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN(AF),Home State,150698,150698
2025,Round 2,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN GIRL,Home State,125699,136626
2025,Round 2,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),OPEN,Home State,100042,112271
2025,Round 2,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),SC,Home State,318921,366147
2025,Round 2,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),ST,Home State,800344,800344
2025,Round 2,CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY) (TFW),OPEN (TF),Home State,87650,87650
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),BC,All India,88886,88886
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),OPEN,All India,65199,65199
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),SC,All India,339078,339078
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),BC(AF),Home State,167679,167679
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),BC(GIRL),Home State,150248,153990
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),BC,Home State,119571,133614
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),EWS(GIRL),Home State,135283,139151
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),EWS,Home State,122095,123644
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),OPEN(AF),Home State,143852,143852
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),OPEN GIRL,Home State,102821,119052
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),OPEN,Home State,98864,116872
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),SC(AF),Home State,767388,767388
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),SC(GIRL),Home State,335895,387325
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),SC,Home State,325815,374510
2025,Round 2,CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY) (TFW),OPEN (TF),Home State,96666,103209
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),OPEN,All India,75327,77158
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),SC,All India,383165,383165
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),BC(AF),Home State,132552,132552
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),BC(GIRL),Home State,115362,131826
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),BC,Home State,91372,95931
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),EWS(GIRL),Home State,113158,113158
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),EWS,Home State,87827,89937
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),OPEN(AF),Home State,128579,128579
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),OPEN GIRL,Home State,102586,111041
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),OPEN,Home State,80491,87769
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),SC(GIRL),Home State,330984,347328
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),SC,Home State,291628,313288
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),ST,Home State,781298,781298
2025,Round 2,CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY) (TFW),OPEN (TF),Home State,80830,83716
2025,Round 2,CIVIL ENGG.,BC,All India,72153,72153
2025,Round 2,CIVIL ENGG.,OPEN,All India,52649,52649
2025,Round 2,CIVIL ENGG.,SC,All India,289399,289399
2025,Round 2,CIVIL ENGG.,BC(AF),Home State,113054,113054
2025,Round 2,CIVIL ENGG.,BC(GIRL),Home State,95655,103882
2025,Round 2,CIVIL ENGG.,BC,Home State,78612,86889
2025,Round 2,CIVIL ENGG.,EWS(AF),Home State,145339,145339
2025,Round 2,CIVIL ENGG.,EWS(GIRL),Home State,96384,96384
2025,Round 2,CIVIL ENGG.,EWS,Home State,77942,80119
2025,Round 2,CIVIL ENGG.,OPEN(AF),Home State,98367,98367
2025,Round 2,CIVIL ENGG.,OPEN GIRL,Home State,74607,84779
2025,Round 2,CIVIL ENGG.,OPEN,Home State,65073,76840
2025,Round 2,CIVIL ENGG.,SC(AF),Home State,440834,440834
2025,Round 2,CIVIL ENGG.,SC(GIRL),Home State,297345,321241
2025,Round 2,CIVIL ENGG.,SC,Home State,225173,255014
2025,Round 2,CIVIL ENGG.,ST(GIRL),Home State,594469,594469
2025,Round 2,CIVIL ENGG. (TFW),OPEN (TF),Home State,76580,78733
2025,Round 2,COMPUTER SC. & ENGG.,BC(AF),Home State,63346,63346
2025,Round 2,COMPUTER SC. & ENGG.,BC(GIRL),Home State,49893,52066
2025,Round 2,COMPUTER SC. & ENGG.,BC,Home State,40819,45780
2025,Round 2,COMPUTER SC. & ENGG.,BC(PH),Home State,615202,615202
2025,Round 2,COMPUTER SC. & ENGG.,EWS(GIRL),Home State,45173,45173
2025,Round 2,COMPUTER SC. & ENGG.,EWS,Home State,38086,42147
2025,Round 2,COMPUTER SC. & ENGG.,EWS(PH),Home State,918850,918850
2025,Round 2,COMPUTER SC. & ENGG.,OPEN(AF),Home State,42957,45809
2025,Round 2,COMPUTER SC. & ENGG.,OPEN GIRL,Home State,36591,37305
2025,Round 2,COMPUTER SC. & ENGG.,OPEN,Home State,29390,37840
2025,Round 2,COMPUTER SC. & ENGG.,OPEN(PH),Home State,343115,343115
2025,Round 2,COMPUTER SC. & ENGG.,SC(GIRL),Home State,205170,205170
2025,Round 2,COMPUTER SC. & ENGG.,SC,Home State,140447,169558
2025,Round 2,COMPUTER SC. & ENGG. (TFW),OPEN (TF),Home State,20469,25553
2025,Round 2,ELECTRICAL ENGG.,BC,All India,68809,68809
2025,Round 2,ELECTRICAL ENGG.,OPEN,All India,41134,41134
2025,Round 2,ELECTRICAL ENGG.,BC(AF),Home State,88537,88537
2025,Round 2,ELECTRICAL ENGG.,BC(GIRL),Home State,73841,84415
2025,Round 2,ELECTRICAL ENGG.,BC,Home State,60681,68443
2025,Round 2,ELECTRICAL ENGG.,EWS(AF),Home State,78638,78638
2025,Round 2,ELECTRICAL ENGG.,EWS(GIRL),Home State,68646,75004
2025,Round 2,ELECTRICAL ENGG.,EWS,Home State,59925,64257
2025,Round 2,ELECTRICAL ENGG.,OPEN(AF),Home State,70054,70054
2025,Round 2,ELECTRICAL ENGG.,OPEN(FF),Home State,642319,642319
2025,Round 2,ELECTRICAL ENGG.,OPEN GIRL,Home State,54769,60592
2025,Round 2,ELECTRICAL ENGG.,OPEN,Home State,51898,59090
2025,Round 2,ELECTRICAL ENGG.,SC(AF),Home State,495061,495061
2025,Round 2,ELECTRICAL ENGG.,SC(GIRL),Home State,251102,291300
2025,Round 2,ELECTRICAL ENGG.,SC,Home State,201815,215999
2025,Round 2,ELECTRICAL ENGG. (TFW),OPEN (TF),Home State,56288,56966
2025,Round 2,ELECTRONICS ENGG.,BC,All India,64584,64584
2025,Round 2,ELECTRONICS ENGG.,OPEN,All India,35597,35597
2025,Round 2,ELECTRONICS ENGG.,BC(AF),Home State,67100,67100
2025,Round 2,ELECTRONICS ENGG.,BC(GIRL),Home State,60180,73418
2025,Round 2,ELECTRONICS ENGG.,BC,Home State,52374,60612
2025,Round 2,ELECTRONICS ENGG.,EWS(GIRL),Home State,66575,66575
2025,Round 2,ELECTRONICS ENGG.,EWS,Home State,52650,56068
2025,Round 2,ELECTRONICS ENGG.,OPEN(AF),Home State,54146,55425
2025,Round 2,ELECTRONICS ENGG.,OPEN(FF),Home State,192325,192325
2025,Round 2,ELECTRONICS ENGG.,OPEN GIRL,Home State,49817,51543
2025,Round 2,ELECTRONICS ENGG.,OPEN,Home State,43876,51766
2025,Round 2,ELECTRONICS ENGG.,OPEN(PH),Home State,466322,466322
2025,Round 2,ELECTRONICS ENGG.,SC(AF),Home State,474811,474811
2025,Round 2,ELECTRONICS ENGG.,SC(GIRL),Home State,249464,289275
2025,Round 2,ELECTRONICS ENGG.,SC,Home State,180521,199832
2025,Round 2,ELECTRONICS ENGG.,ST(GIRL),Home State,596508,596508
2025,Round 2,ELECTRONICS ENGG.,ST,Home State,309007,309007
2025,Round 2,ELECTRONICS ENGG. (TFW),OPEN (TF),Home State,45147,46665
2025,Round 2,MECHANICAL ENGG.,BC,All India,71653,71653
2025,Round 2,MECHANICAL ENGG.,OPEN,All India,38210,38210
2025,Round 2,MECHANICAL ENGG.,SC,All India,248137,248137
2025,Round 2,MECHANICAL ENGG.,BC(AF),Home State,92735,92735
2025,Round 2,MECHANICAL ENGG.,BC(GIRL),Home State,85071,95512
2025,Round 2,MECHANICAL ENGG.,BC,Home State,68548,74763
2025,Round 2,MECHANICAL ENGG.,EWS(GIRL),Home State,76122,76122
2025,Round 2,MECHANICAL ENGG.,EWS,Home State,66970,72429
2025,Round 2,MECHANICAL ENGG.,OPEN(AF),Home State,71917,71917
2025,Round 2,MECHANICAL ENGG.,OPEN GIRL,Home State,68411,72902
2025,Round 2,MECHANICAL ENGG.,OPEN,Home State,53809,64923
2025,Round 2,MECHANICAL ENGG.,OPEN(PH),Home State,1261057,1261057
2025,Round 2,MECHANICAL ENGG.,SC(AF),Home State,672682,672682
2025,Round 2,MECHANICAL ENGG.,SC(GIRL),Home State,304760,312946
2025,Round 2,MECHANICAL ENGG.,SC,Home State,212340,234264
2025,Round 2,MECHANICAL ENGG. (TFW),OPEN (TF),Home State,61151,67570
2025,Round 2,CHEMICAL ENGG.,BC,All India,71337,71337
2025,Round 2,CHEMICAL ENGG.,OPEN,All India,38790,42740
2025,Round 2,CHEMICAL ENGG.,BC(AF),Home State,95267,95267
2025,Round 2,CHEMICAL ENGG.,BC(GIRL),Home State,107616,111970
2025,Round 2,CHEMICAL ENGG.,BC,Home State,70990,78805
2025,Round 2,CHEMICAL ENGG.,EWS(GIRL),Home State,79049,79762
2025,Round 2,CHEMICAL ENGG.,EWS,Home State,70446,74770
2025,Round 2,CHEMICAL ENGG.,OPEN(AF),Home State,94583,94583
2025,Round 2,CHEMICAL ENGG.,OPEN GIRL,Home State,67312,72370
2025,Round 2,CHEMICAL ENGG.,OPEN,Home State,58928,68814
2025,Round 2,CHEMICAL ENGG.,OPEN(PH),Home State,1051172,1051172
2025,Round 2,CHEMICAL ENGG.,SC(AF),Home State,332234,332234
2025,Round 2,CHEMICAL ENGG.,SC(GIRL),Home State,300114,320192
2025,Round 2,CHEMICAL ENGG.,SC,Home State,214139,239518
2025,Round 2,CHEMICAL ENGG. (TFW),OPEN (TF),Home State,64342,67072
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),BC,All India,76655,76655
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),OPEN,All India,63912,63912
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),SC,All India,405203,405203
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),BC(GIRL),Home State,122214,139120
2025,Round 2,CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),BC,Home State,116019,129945
