Sr.No,Round ▲▼,Institute ▲▼,Program ▲▼,Quota ▲▼,Category ▲▼,Opening Rank ▲▼,Closing Rank ▲▼,Round_Name
151,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,SC,212340.00,234264.00,Round 2
152,Round 2,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG. (TFW),Home State,OPEN (TF),61151.00,67570.00,Round 2
153,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,All India,BC,71337.00,71337.00,Round 2
154,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,All India,OPEN,38790.00,42740.00,Round 2
155,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,BC(AF),95267.00,95267.00,Round 2
156,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,BC(GIRL),107616.00,111970.00,Round 2
157,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,BC,70990.00,78805.00,Round 2
158,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,EWS(GIRL),79049.00,79762.00,Round 2
159,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,EWS,70446.00,74770.00,Round 2
160,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,OPEN(AF),94583.00,94583.00,Round 2
161,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,OPEN GIRL,67312.00,72370.00,Round 2
162,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,OPEN,58928.00,68814.00,Round 2
163,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,OPEN(PH),1051172.00,1051172.00,Round 2
164,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,SC(AF),332234.00,332234.00,Round 2
165,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,SC(GIRL),300114.00,320192.00,Round 2
166,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,SC,214139.00,239518.00,Round 2
167,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG. (TFW),Home State,OPEN (TF),64342.00,67072.00,Round 2
168,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),All India,BC,76655.00,76655.00,Round 2
169,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),All India,OPEN,63912.00,63912.00,Round 2
170,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),All India,SC,405203.00,405203.00,Round 2
171,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,BC(GIRL),122214.00,139120.00,Round 2
172,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,BC,116019.00,129945.00,Round 2
173,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,EWS(GIRL),119136.00,119136.00,Round 2
174,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,EWS,105415.00,116791.00,Round 2
175,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,OPEN(AF),133038.00,133038.00,Round 2
176,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,OPEN GIRL,87183.00,109828.00,Round 2
177,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,OPEN,85246.00,101250.00,Round 2
178,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,SC(GIRL),342461.00,379144.00,Round 2
179,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,SC,289170.00,348786.00,Round 2
180,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,ST,427568.00,427568.00,Round 2
181,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.) (TFW),Home State,OPEN (TF),98210.00,111289.00,Round 2
182,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),All India,BC,72700.00,72700.00,Round 2
183,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),All India,OPEN,64709.00,64709.00,Round 2
184,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),All India,SC,355213.00,355213.00,Round 2
185,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,BC(AF),172690.00,172690.00,Round 2
186,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,BC(GIRL),153428.00,154552.00,Round 2
187,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,BC,109743.00,128196.00,Round 2
188,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,EWS(GIRL),147059.00,147059.00,Round 2
189,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,EWS,106172.00,112858.00,Round 2
190,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,OPEN(AF),134961.00,139127.00,Round 2
191,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,OPEN GIRL,125406.00,134071.00,Round 2
192,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,OPEN,89902.00,104256.00,Round 2
193,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,SC(GIRL),355530.00,398763.00,Round 2
194,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,SC,307689.00,357859.00,Round 2
195,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,ST,674520.00,674520.00,Round 2
196,Round 2,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY) (TFW),Home State,OPEN (TF),99701.00,106126.00,Round 2
1,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,All India,OPEN,30905.00,30905.00,Round 3
2,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,BC,51766.00,56129.00,Round 3
3,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,EWS,46665.00,50291.00,Round 3
4,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN GIRL,49817.00,49817.00,Round 3
5,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,OPEN,45034.00,45665.00,Round 3
6,Round 3,"Harcourt Butler Technical University, Kanpur",INFORMATION TECHNOLOGY,Home State,SC,180521.00,188560.00,Round 3
7,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),All India,OPEN,72700.00,89554.00,Round 3
8,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,BC(AF),160871.00,160871.00,Round 3
9,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,BC(GIRL),147377.00,148215.00,Round 3
10,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,BC,129708.00,137209.00,Round 3
11,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,EWS(GIRL),149594.00,149594.00,Round 3
12,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,EWS,122095.00,124408.00,Round 3
13,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,OPEN(AF),150698.00,150698.00,Round 3
14,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,OPEN GIRL,129192.00,133976.00,Round 3
15,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,OPEN,108084.00,116872.50,Round 3
16,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,SC(GIRL),428370.00,445434.00,Round 3
17,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY),Home State,SC,358087.00,377894.00,Round 3
18,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PLASTIC TECHNOLOGY) (TFW),Home State,OPEN (TF),104730.00,107826.00,Round 3
19,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),All India,OPEN,98365.00,98365.00,Round 3
20,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,BC(GIRL),158490.00,163005.00,Round 3
21,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,BC,137314.00,156438.00,Round 3
22,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,EWS(GIRL),151884.00,151884.00,Round 3
23,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,EWS,134489.00,134489.00,Round 3
24,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,OPEN(AF),163822.00,163822.00,Round 3
25,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,OPEN GIRL,138208.00,139133.00,Round 3
26,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,OPEN,119255.00,129362.00,Round 3
27,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (LEATHER & FASHION TECHNOLOGY),Home State,SC,395795.00,426156.00,Round 3
28,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),All India,BC,114952.00,114952.00,Round 3
29,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),All India,OPEN,97666.00,97666.00,Round 3
30,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,BC(AF),179502.00,179502.00,Round 3
31,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,BC(GIRL),155411.00,158974.00,Round 3
32,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,BC,135391.00,149549.00,Round 3
33,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,EWS(GIRL),147826.00,147826.00,Round 3
34,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,EWS,129440.00,137997.00,Round 3
35,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,OPEN(AF),155828.00,155828.00,Round 3
36,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,OPEN GIRL,133272.00,134663.00,Round 3
37,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,OPEN,118095.00,128863.00,Round 3
38,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY),Home State,SC,388687.00,415680.00,Round 3
39,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (FOOD TECHNOLOGY) (TFW),Home State,OPEN (TF),107289.00,107289.00,Round 3
40,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),All India,OPEN,79843.00,87881.00,Round 3
41,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,BC(GIRL),140831.00,140831.00,Round 3
42,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,BC,97931.00,115141.00,Round 3
43,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,EWS(GIRL),148190.00,148190.00,Round 3
44,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,EWS,99413.00,104611.00,Round 3
45,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,OPEN GIRL,115362.00,116977.00,Round 3
46,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,OPEN,87827.00,93914.00,Round 3
47,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,SC(GIRL),350776.00,405439.00,Round 3
48,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,SC,319784.00,325202.00,Round 3
49,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY),Home State,ST,800344.00,800344.00,Round 3
50,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (PAINT TECHNOLOGY) (TFW),Home State,OPEN (TF),87212.00,87212.00,Round 3
51,Round 3,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,All India,BC,83720.00,83720.00,Round 3
52,Round 3,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,All India,OPEN,55194.00,55194.00,Round 3
53,Round 3,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,All India,SC,299996.00,299996.00,Round 3
54,Round 3,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,BC(AF),116613.00,116613.00,Round 3
55,Round 3,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,BC(GIRL),112767.00,113054.00,Round 3
56,Round 3,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,BC,87694.00,95122.00,Round 3
57,Round 3,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,EWS(AF),183865.00,183865.00,Round 3
58,Round 3,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,EWS(GIRL),99195.00,99195.00,Round 3
59,Round 3,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,EWS,85864.00,90426.00,Round 3
60,Round 3,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,OPEN GIRL,93003.00,95367.00,Round 3
61,Round 3,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,OPEN,78324.00,84199.00,Round 3
62,Round 3,"Harcourt Butler Technical University, Kanpur",CIVIL ENGG.,Home State,SC,261416.00,269147.00,Round 3
63,Round 3,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,BC,46019.00,47734.00,Round 3
64,Round 3,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,EWS,43273.00,43273.00,Round 3
65,Round 3,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,OPEN GIRL,37880.00,37880.00,Round 3
66,Round 3,"Harcourt Butler Technical University, Kanpur",COMPUTER SC. & ENGG.,Home State,OPEN,38086.00,38086.00,Round 3
67,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,All India,BC,71653.00,71653.00,Round 3
68,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,All India,OPEN,44159.00,44159.00,Round 3
69,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,BC(GIRL),85071.00,87472.00,Round 3
70,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,BC,68548.00,75691.00,Round 3
71,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,EWS(AF),114428.00,114428.00,Round 3
72,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,EWS,65328.00,67506.00,Round 3
73,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,OPEN GIRL,60772.00,61118.00,Round 3
74,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,OPEN,59218.00,62055.00,Round 3
75,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG.,Home State,SC,217607.00,222711.00,Round 3
76,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRICAL ENGG. (TFW),Home State,OPEN (TF),59090.00,59925.00,Round 3
77,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,All India,OPEN,38210.00,38210.00,Round 3
78,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,BC(AF),76438.00,76438.00,Round 3
79,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,BC(GIRL),82206.00,82206.00,Round 3
80,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,BC,60681.00,65930.00,Round 3
81,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,EWS,56288.00,56288.00,Round 3
82,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN(AF),57747.00,57747.00,Round 3
83,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN GIRL,54146.00,54146.00,Round 3
84,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN,51898.00,52650.00,Round 3
85,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,OPEN(PH),749654.00,749654.00,Round 3
86,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,SC,200301.00,201815.00,Round 3
87,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG.,Home State,ST(GIRL),719869.00,719869.00,Round 3
88,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),All India,BC,98370.00,98370.00,Round 3
89,Round 3,"Harcourt Butler Technical University, Kanpur",ELECTRONICS ENGG. (TFW),Home State,OPEN (TF),47205.00,47205.00,Round 3
90,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,All India,BC,81512.00,81512.00,Round 3
91,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,All India,OPEN,44357.00,44357.00,Round 3
92,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,All India,SC,277551.00,277551.00,Round 3
93,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,BC(GIRL),98179.00,99704.00,Round 3
94,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,BC,76840.00,83363.00,Round 3
95,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,EWS(AF),120874.00,120874.00,Round 3
96,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,EWS,73428.00,77942.00,Round 3
97,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,OPEN GIRL,74607.00,74607.00,Round 3
98,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,OPEN,65073.00,69366.00,Round 3
99,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG.,Home State,SC,234619.00,241231.00,Round 3
100,Round 3,"Harcourt Butler Technical University, Kanpur",MECHANICAL ENGG. (TFW),Home State,OPEN (TF),68443.00,68443.00,Round 3
101,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,All India,BC,88043.00,88043.00,Round 3
102,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,All India,OPEN,46887.00,46887.00,Round 3
103,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,BC(AF),100329.00,100329.00,Round 3
104,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,BC(GIRL),112169.00,112169.00,Round 3
105,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,BC,79051.00,87122.00,Round 3
106,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,EWS(GIRL),79894.00,96384.00,Round 3
107,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,EWS,75476.00,80491.00,Round 3
108,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,OPEN GIRL,75491.00,79049.00,Round 3
109,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,OPEN,68829.00,74704.00,Round 3
110,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,SC(GIRL),330984.00,330984.00,Round 3
111,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL ENGG.,Home State,SC,243737.00,258705.00,Round 3
112,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),All India,OPEN,67966.00,67966.00,Round 3
113,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),All India,SC,410597.00,410597.00,Round 3
114,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,BC(GIRL),153428.00,156250.00,Round 3
115,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,BC,130202.00,144893.00,Round 3
116,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,EWS(GIRL),127720.00,127720.00,Round 3
117,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,EWS,127650.00,136942.00,Round 3
118,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,OPEN GIRL,119136.00,119221.00,Round 3
119,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,OPEN,105415.00,124936.00,Round 3
120,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,SC(GIRL),417203.00,417203.00,Round 3
121,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,SC,357859.00,392839.00,Round 3
122,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.),Home State,ST,827607.00,827607.00,Round 3
123,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (BIOCHEMICAL ENGG.) (TFW),Home State,OPEN (TF),113158.00,129966.00,Round 3
124,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),All India,BC,93897.00,93897.00,Round 3
125,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),All India,OPEN,69646.00,69646.00,Round 3
126,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),All India,SC,405203.00,405203.00,Round 3
127,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,BC(AF),193774.00,193774.00,Round 3
128,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,BC(GIRL),157731.00,161058.00,Round 3
129,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,BC,129822.00,137195.00,Round 3
130,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,EWS(GIRL),150783.00,150783.00,Round 3
131,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,EWS,119049.00,136487.00,Round 3
132,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,OPEN(AF),152664.00,161231.00,Round 3
133,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,OPEN GIRL,138328.00,138328.00,Round 3
134,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,OPEN,106172.00,117596.00,Round 3
135,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,SC(GIRL),442421.00,443300.00,Round 3
136,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,SC,372687.00,382940.00,Round 3
137,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY),Home State,ST,762872.00,762872.00,Round 3
138,Round 3,"Harcourt Butler Technical University, Kanpur",CHEMICAL TECHNOLOGY (OIL TECHNOLOGY) (TFW),Home State,OPEN (TF),107070.00,107196.00,Round 3
